protein_id,n_verts,n_violations,violation_frac,n_violations_in_query,max_abs_esp_overall,max_abs_esp_violation,max_abs_esp_clean,max_penetration_A
AF-Q19642-F1,106024,0,0.0,0,15.035768508911133,nan,15.035768508911133,nan
AF-Q21738-F1,49763,0,0.0,0,12.06767749786377,nan,12.06767749786377,nan
AF-Q25189-F1,34560,0,0.0,0,20.03287696838379,nan,20.03287696838379,nan
AF-Q19294-F1,98846,0,0.0,0,17.290016174316406,nan,17.290016174316406,nan
AF-Q28283-F1,50390,0,0.0,0,12.333796501159668,nan,12.333796501159668,nan
AF-Q23552-3-F1,48951,0,0.0,0,11.403243064880371,nan,11.403243064880371,nan
AF-Q2G8J9-F1,14427,0,0.0,0,8.583237648010254,nan,8.583237648010254,nan
AF-Q21836-F1,80417,0,0.0,0,11.783649444580078,nan,11.783649444580078,nan
AF-Q2I2R5-F1,12690,0,0.0,0,8.944013595581055,nan,8.944013595581055,nan
AF-Q2HJF4-F1,32229,0,0.0,0,32.72882080078125,nan,32.72882080078125,nan
AF-Q1KMD3-F1,132772,0,0.0,0,19.465042114257812,nan,19.465042114257812,nan
AF-Q2V3I3-F1,23120,0,0.0,0,16.52707862854004,nan,16.52707862854004,nan
AF-Q2KBV2-F1,31250,0,0.0,0,24.252492904663086,nan,24.252492904663086,nan
AF-Q28DZ1-F1,106340,0,0.0,0,12.635504722595215,nan,12.635504722595215,nan
AF-Q2NL34-F1,57128,0,0.0,0,16.290191650390625,nan,16.290191650390625,nan
AF-Q2V4E2-F1,21218,0,0.0,0,13.8240966796875,nan,13.8240966796875,nan
AF-Q2IPT3-F1,41266,0,0.0,0,21.232933044433594,nan,21.232933044433594,nan
AF-Q2YDF1-F1,39811,0,0.0,0,24.92290496826172,nan,24.92290496826172,nan
AF-Q2UIM2-F1,46592,0,0.0,0,17.244421005249023,nan,17.244421005249023,nan
AF-Q30XT2-F1,25913,0,0.0,0,17.150190353393555,nan,17.150190353393555,nan
AF-Q38879-F1,19523,0,0.0,0,13.227593421936035,nan,13.227593421936035,nan
AF-Q2KIQ2-F1,109030,0,0.0,0,12.179594039916992,nan,12.179594039916992,nan
AF-Q3C256-F1,15234,0,0.0,0,10.572330474853516,nan,10.572330474853516,nan
AF-Q298W7-F1,145225,0,0.0,0,11.302872657775879,nan,11.302872657775879,nan
AF-Q3E9I4-F1,24908,0,0.0,0,14.38840389251709,nan,14.38840389251709,nan
AF-Q3SL47-F1,34425,0,0.0,0,25.439868927001953,nan,25.439868927001953,nan
AF-Q3SWF3-F1,42710,0,0.0,0,26.564865112304688,nan,26.564865112304688,nan
AF-Q3U0V2-F1,45957,0,0.0,0,11.790399551391602,nan,11.790399551391602,nan
AF-Q3S8Q4-F1,65162,0,0.0,0,23.314678192138672,nan,23.314678192138672,nan
AF-Q47149-F1,13555,0,0.0,0,10.110273361206055,nan,10.110273361206055,nan
AF-Q3U1T9-5-F1,53190,0,0.0,0,14.716465950012207,nan,14.716465950012207,nan
AF-Q38861-F1,113784,0,0.0,0,22.080825805664062,nan,22.080825805664062,nan
AF-Q3ZXU5-F1,38377,0,0.0,0,25.750324249267578,nan,25.750324249267578,nan
AF-Q3URY2-2-F1,78463,0,0.0,0,10.201859474182129,nan,10.201859474182129,nan
AF-Q38CE9-F1,128724,0,0.0,0,33.693241119384766,nan,33.693241119384766,nan
AF-Q49428-F1,38914,0,0.0,0,24.038469314575195,nan,24.038469314575195,nan
AF-Q3U829-F1,106249,0,0.0,0,10.610919952392578,nan,10.610919952392578,nan
AF-Q43866-F1,64855,0,0.0,0,18.097257614135742,nan,18.097257614135742,nan
AF-Q49W78-F1,10341,0,0.0,0,22.868194580078125,nan,22.868194580078125,nan
AF-Q498R1-2-F1,66048,0,0.0,0,23.781843185424805,nan,23.781843185424805,nan
AF-Q4QIU7-F1,33472,0,0.0,0,47.39387130737305,nan,47.39387130737305,nan
AF-Q498R1-F1,94904,0,0.0,0,30.63880729675293,nan,30.63880729675293,nan
AF-Q50770-F1,18825,0,0.0,0,15.830897331237793,nan,15.830897331237793,nan
AF-Q4WZ67-F1,53028,0,0.0,0,24.69976043701172,nan,24.69976043701172,nan
AF-Q499A3-F1,107115,0,0.0,0,15.593948364257812,nan,15.593948364257812,nan
AF-Q4FZV0-2-F1,58268,0,0.0,0,16.23015594482422,nan,16.23015594482422,nan
AF-Q48DU8-F1,135530,0,0.0,0,18.757112503051758,nan,18.757112503051758,nan
AF-Q4G074-F1,84320,0,0.0,0,19.370059967041016,nan,19.370059967041016,nan
AF-Q52725-F1,49086,0,0.0,0,15.495238304138184,nan,15.495238304138184,nan
AF-Q51519-F1,63926,0,0.0,0,38.17070007324219,nan,38.17070007324219,nan
AF-Q53197-F1,61010,0,0.0,0,15.407403945922852,nan,15.407403945922852,nan
AF-Q52VH2-F1,44770,0,0.0,0,19.0457706451416,nan,19.0457706451416,nan
AF-Q54DN6-F1,55693,0,0.0,0,42.666202545166016,nan,42.666202545166016,nan
AF-Q54DL7-F1,123256,0,0.0,0,24.760835647583008,nan,24.760835647583008,nan
AF-Q52149-F1,126702,0,0.0,0,29.89519500732422,nan,29.89519500732422,nan
AF-Q54FM3-F1,107059,0,0.0,0,42.25920486450195,nan,42.25920486450195,nan
AF-Q54F11-F1,152614,0,0.0,0,10.620736122131348,nan,10.620736122131348,nan
AF-Q55433-F1,23012,0,0.0,0,8.332697868347168,nan,8.332697868347168,nan
AF-Q54IL2-F1,153639,0,0.0,0,20.857505798339844,nan,20.857505798339844,nan
AF-Q54NU9-F1,99811,0,0.0,0,20.247459411621094,nan,20.247459411621094,nan
AF-Q54RP0-F1,91633,0,0.0,0,17.50712013244629,nan,17.50712013244629,nan
AF-Q55FC3-F1,18208,0,0.0,0,9.253884315490723,nan,9.253884315490723,nan
AF-Q54T86-F1,99751,0,0.0,0,16.752639770507812,nan,16.752639770507812,nan
AF-Q57G28-F1,18764,0,0.0,0,10.028839111328125,nan,10.028839111328125,nan
AF-Q57872-F1,28254,0,0.0,0,15.921805381774902,nan,15.921805381774902,nan
AF-Q58784-F1,19409,0,0.0,0,11.741928100585938,nan,11.741928100585938,nan
AF-Q54PK9-F1,168951,0,0.0,0,18.386987686157227,nan,18.386987686157227,nan
AF-Q58988-F1,14079,0,0.0,0,9.042837142944336,nan,9.042837142944336,nan
AF-Q54JV5-F1,155162,0,0.0,0,29.726238250732422,nan,29.726238250732422,nan
AF-Q59NP5-F1,60769,0,0.0,0,20.6302433013916,nan,20.6302433013916,nan
AF-Q58DN7-F1,70761,0,0.0,0,38.88677215576172,nan,38.88677215576172,nan
AF-Q55CK2-F1,157594,0,0.0,0,10.355422973632812,nan,10.355422973632812,nan
AF-Q55GH4-F1,129100,0,0.0,0,20.547866821289062,nan,20.547866821289062,nan
AF-Q5A6T5-F1,105148,0,0.0,0,23.884628295898438,nan,23.884628295898438,nan
AF-Q55F94-3-F1,140904,0,0.0,0,32.87726974487305,nan,32.87726974487305,nan
AF-Q59VH7-F1,87134,0,0.0,0,18.051729202270508,nan,18.051729202270508,nan
AF-Q5DUY3-F1,23457,0,0.0,0,29.280078887939453,nan,29.280078887939453,nan
AF-Q5BL28-F1,44251,0,0.0,0,21.71558952331543,nan,21.71558952331543,nan
AF-Q5AYE3-F1,87824,0,0.0,0,19.625822067260742,nan,19.625822067260742,nan
AF-Q5DU00-2-F1,74230,0,0.0,0,19.51533317565918,nan,19.51533317565918,nan
AF-Q5AP53-F1,135307,0,0.0,0,22.6135311126709,nan,22.6135311126709,nan
AF-Q5EA18-F1,49473,0,0.0,0,17.605714797973633,nan,17.605714797973633,nan
AF-Q5DU00-F1,96041,0,0.0,0,13.46657657623291,nan,13.46657657623291,nan
AF-Q5FBB7-5-F1,61452,0,0.0,0,12.427217483520508,nan,12.427217483520508,nan
AF-Q5P107-F1,30532,0,0.0,0,13.277388572692871,nan,13.277388572692871,nan
AF-Q5E913-F1,108237,0,0.0,0,18.743736267089844,nan,18.743736267089844,nan
AF-Q5L3P0-F1,58326,0,0.0,0,18.657880783081055,nan,18.657880783081055,nan
AF-Q5NDL1-F1,64363,0,0.0,0,16.136274337768555,nan,16.136274337768555,nan
AF-Q5QY14-F1,19556,0,0.0,0,25.104887008666992,nan,25.104887008666992,nan
AF-Q5LB17-F1,80232,0,0.0,0,20.381305694580078,nan,20.381305694580078,nan
AF-Q5QJC9-F1,61821,0,0.0,0,21.499937057495117,nan,21.499937057495117,nan
AF-Q5FZP5-F1,144168,0,0.0,0,19.12806510925293,nan,19.12806510925293,nan
AF-Q5SZJ8-2-F1,24837,0,0.0,0,9.680015563964844,nan,9.680015563964844,nan
AF-Q5P9M8-F1,92516,0,0.0,0,16.43769645690918,nan,16.43769645690918,nan
AF-Q5SZJ8-3-F1,34122,0,0.0,0,16.066682815551758,nan,16.066682815551758,nan
AF-Q5R8Z4-F1,124471,0,0.0,0,17.795440673828125,nan,17.795440673828125,nan
AF-Q5SZJ8-4-F1,43673,0,0.0,0,9.230567932128906,nan,9.230567932128906,nan
AF-Q5R7F9-F1,173888,0,0.0,0,11.986385345458984,nan,11.986385345458984,nan
AF-Q5RBY8-F1,139871,0,0.0,0,23.625308990478516,nan,23.625308990478516,nan
AF-Q5TYW6-F1,35252,0,0.0,0,15.280172348022461,nan,15.280172348022461,nan
AF-Q5SZJ8-F1,56966,0,0.0,0,17.29166603088379,nan,17.29166603088379,nan
AF-Q5SW24-2-F1,143599,0,0.0,0,11.821687698364258,nan,11.821687698364258,nan
AF-Q5Y4V6-F1,13918,0,0.0,0,14.087875366210938,nan,14.087875366210938,nan
AF-Q5RDI0-F1,155637,0,0.0,0,23.444028854370117,nan,23.444028854370117,nan
AF-Q5XHZ6-F1,75083,0,0.0,0,16.99811363220215,nan,16.99811363220215,nan
AF-Q5VRY0-F1,98442,0,0.0,0,31.00575065612793,nan,31.00575065612793,nan
AF-Q62426-F1,13670,0,0.0,0,10.429794311523438,nan,10.429794311523438,nan
AF-Q5TYP4-F1,116855,0,0.0,0,20.109201431274414,nan,20.109201431274414,nan
AF-Q5WA76-F1,116833,0,0.0,0,13.10582160949707,nan,13.10582160949707,nan
AF-Q61122-F1,98871,0,0.0,0,11.207223892211914,nan,11.207223892211914,nan
AF-Q62782-F1,61172,0,0.0,0,13.330744743347168,nan,13.330744743347168,nan
AF-Q63665-5-F1,4273,0,0.0,0,7.310844421386719,nan,7.310844421386719,nan
AF-Q63250-F1,58967,0,0.0,0,24.142601013183594,nan,24.142601013183594,nan
AF-Q62935-F1,59383,0,0.0,0,17.260841369628906,nan,17.260841369628906,nan
AF-Q5XV31-F1,171420,0,0.0,0,13.369174003601074,nan,13.369174003601074,nan
AF-Q63665-3-F1,61875,0,0.0,0,9.948938369750977,nan,9.948938369750977,nan
AF-Q60662-2-F1,171757,0,0.0,0,17.68830680847168,nan,17.68830680847168,nan
AF-Q62698-F1,89286,0,0.0,0,18.23183822631836,nan,18.23183822631836,nan
AF-Q64669-F1,34511,0,0.0,0,21.668777465820312,nan,21.668777465820312,nan
AF-Q64709-3-F1,38685,0,0.0,0,9.832365989685059,nan,9.832365989685059,nan
AF-Q63518-F1,90096,0,0.0,0,14.981549263000488,nan,14.981549263000488,nan
AF-Q64332-2-F1,79513,0,0.0,0,13.600948333740234,nan,13.600948333740234,nan
AF-Q68EV5-F1,44348,0,0.0,0,16.394176483154297,nan,16.394176483154297,nan
AF-Q65ZG8-2-F1,68299,0,0.0,0,7.822883129119873,nan,7.822883129119873,nan
AF-Q6AT33-F1,57570,0,0.0,0,14.536975860595703,nan,14.536975860595703,nan
AF-Q6CZW2-F1,11942,0,0.0,0,11.522418975830078,nan,11.522418975830078,nan
AF-Q651U1-F1,75448,0,0.0,0,28.968904495239258,nan,28.968904495239258,nan
AF-Q6EZC3-F1,20411,0,0.0,0,18.81953239440918,nan,18.81953239440918,nan
AF-Q65ZG8-3-F1,78001,0,0.0,0,16.069049835205078,nan,16.069049835205078,nan
AF-Q65ZG8-F1,110032,0,0.0,0,19.336584091186523,nan,19.336584091186523,nan
AF-Q6FUQ5-F1,35327,0,0.0,0,15.032703399658203,nan,15.032703399658203,nan
AF-Q6IGX9-F1,15339,0,0.0,0,14.325849533081055,nan,14.325849533081055,nan
AF-Q6IV18-2-F1,11917,0,0.0,0,20.513029098510742,nan,20.513029098510742,nan
AF-Q6IV18-F1,18557,0,0.0,0,16.068294525146484,nan,16.068294525146484,nan
AF-Q68FU8-F1,134491,0,0.0,0,14.165343284606934,nan,14.165343284606934,nan
AF-Q6C9N0-F1,136063,0,0.0,0,16.027332305908203,nan,16.027332305908203,nan
AF-Q6DGN6-2-F1,115015,0,0.0,0,13.088802337646484,nan,13.088802337646484,nan
AF-Q6IQS6-F1,44238,0,0.0,0,14.147493362426758,nan,14.147493362426758,nan
AF-Q6DDS9-F1,119021,0,0.0,0,21.463869094848633,nan,21.463869094848633,nan
AF-Q6FRZ8-F1,131698,0,0.0,0,12.910335540771484,nan,12.910335540771484,nan
AF-Q6JHY2-3-F1,76636,0,0.0,0,13.701876640319824,nan,13.701876640319824,nan
AF-Q6MEC8-F1,43767,0,0.0,0,16.85393714904785,nan,16.85393714904785,nan
AF-Q6RY98-F1,52856,0,0.0,0,31.250226974487305,nan,31.250226974487305,nan
AF-Q6TLJ2-F1,30895,0,0.0,0,14.59228229522705,nan,14.59228229522705,nan
AF-Q6KF82-F1,75441,0,0.0,0,24.76223373413086,nan,24.76223373413086,nan
AF-Q6NYC8-2-F1,90874,0,0.0,0,11.124407768249512,nan,11.124407768249512,nan
AF-Q6NXY1-4-F1,96718,0,0.0,0,17.145353317260742,nan,17.145353317260742,nan
AF-Q6UWZ7-2-F1,65322,0,0.0,0,9.779926300048828,nan,9.779926300048828,nan
AF-Q6UXB8-2-F1,42498,0,0.0,0,17.16632843017578,nan,17.16632843017578,nan
AF-Q6Y4S4-2-F1,29377,0,0.0,0,8.563933372497559,nan,8.563933372497559,nan
AF-Q6UWZ7-F1,79016,0,0.0,0,11.393714904785156,nan,11.393714904785156,nan
AF-Q6ZVD7-2-F1,37990,0,0.0,0,18.39468765258789,nan,18.39468765258789,nan
AF-Q6XBF8-F1,51179,0,0.0,0,28.517887115478516,nan,28.517887115478516,nan
AF-Q6SPE9-F1,108000,0,0.0,0,13.568556785583496,nan,13.568556785583496,nan
AF-Q75WH1-F1,21842,0,0.0,0,9.33128833770752,nan,9.33128833770752,nan
AF-Q70PR7-F1,46644,0,0.0,0,27.602304458618164,nan,27.602304458618164,nan
AF-Q7A425-F1,19301,0,0.0,0,11.761162757873535,nan,11.761162757873535,nan
AF-Q75EQ0-F1,77457,0,0.0,0,9.700199127197266,nan,9.700199127197266,nan
AF-Q726S7-F1,79063,0,0.0,0,23.482709884643555,nan,23.482709884643555,nan
AF-Q6YZI0-F1,114324,0,0.0,0,23.348237991333008,nan,23.348237991333008,nan
AF-Q7L513-6-F1,39667,0,0.0,0,9.961933135986328,nan,9.961933135986328,nan
AF-Q7MYW8-F1,23195,0,0.0,0,11.9320707321167,nan,11.9320707321167,nan
AF-Q7L4P6-2-F1,48182,0,0.0,0,19.35751724243164,nan,19.35751724243164,nan
AF-Q6ZVF9-F1,179958,0,0.0,0,10.947355270385742,nan,10.947355270385742,nan
AF-Q7Q3J5-F1,15032,0,0.0,0,14.206731796264648,nan,14.206731796264648,nan
AF-Q75PQ8-F1,111498,0,0.0,0,22.10183334350586,nan,22.10183334350586,nan
AF-Q7VV85-F1,16336,0,0.0,0,9.586712837219238,nan,9.586712837219238,nan
AF-Q7PTL0-F1,31872,0,0.0,0,9.107562065124512,nan,9.107562065124512,nan
AF-Q7VWE4-F1,19751,0,0.0,0,14.15207290649414,nan,14.15207290649414,nan
AF-Q7NXL8-F1,44143,0,0.0,0,12.331070899963379,nan,12.331070899963379,nan
AF-Q76N32-2-F1,138207,0,0.0,0,13.856087684631348,nan,13.856087684631348,nan
AF-Q7Z3D6-6-F1,34194,0,0.0,0,21.10646629333496,nan,21.10646629333496,nan
AF-Q7MUW6-F1,84684,0,0.0,0,18.96653175354004,nan,18.96653175354004,nan
AF-Q7Z7E8-2-F1,40516,0,0.0,0,14.07257080078125,nan,14.07257080078125,nan
AF-Q7Z3D6-2-F1,69771,0,0.0,0,15.683698654174805,nan,15.683698654174805,nan
AF-Q804R0-F1,56114,0,0.0,0,16.0494327545166,nan,16.0494327545166,nan
AF-Q76MT4-F1,178168,0,0.0,0,28.223867416381836,nan,28.223867416381836,nan
AF-Q7Z7E8-F1,64425,0,0.0,0,15.433307647705078,nan,15.433307647705078,nan
AF-Q80WJ1-2-F1,64051,0,0.0,0,14.174932479858398,nan,14.174932479858398,nan
AF-Q80Y83-16-F1,22702,0,0.0,0,37.13877487182617,nan,37.13877487182617,nan
AF-Q7Z5Q5-3-F1,106623,0,0.0,0,19.75928497314453,nan,19.75928497314453,nan
AF-Q7XYY2-2-F1,150515,0,0.0,0,17.963533401489258,nan,17.963533401489258,nan
AF-Q7Z5Q5-F1,139054,0,0.0,0,32.08888244628906,nan,32.08888244628906,nan
AF-Q80UK0-F1,101499,0,0.0,0,17.77589988708496,nan,17.77589988708496,nan
AF-Q84JU4-2-F1,25612,0,0.0,0,20.049331665039062,nan,20.049331665039062,nan
AF-Q840P8-F1,29392,0,0.0,0,21.597938537597656,nan,21.597938537597656,nan
AF-Q820U3-F1,35049,0,0.0,0,15.33414077758789,nan,15.33414077758789,nan
AF-Q80Z29-F1,57187,0,0.0,0,17.210721969604492,nan,17.210721969604492,nan
AF-Q80Z64-2-F1,65796,0,0.0,0,12.724138259887695,nan,12.724138259887695,nan
AF-Q84JU4-F1,43420,0,0.0,0,23.517637252807617,nan,23.517637252807617,nan
AF-Q84T68-F1,30573,0,0.0,0,15.381370544433594,nan,15.381370544433594,nan
AF-Q811S9-F1,90244,0,0.0,0,44.75431823730469,nan,44.75431823730469,nan
AF-Q86X83-2-F1,25710,0,0.0,0,9.920166015625,nan,9.920166015625,nan
AF-Q86UY5-2-F1,55686,0,0.0,0,13.960249900817871,nan,13.960249900817871,nan
AF-Q80WJ1-F1,154480,0,0.0,0,12.538444519042969,nan,12.538444519042969,nan
AF-Q867T7-F1,110559,0,0.0,0,18.00618553161621,nan,18.00618553161621,nan
AF-Q89AY6-F1,51834,0,0.0,0,12.885684967041016,nan,12.885684967041016,nan
AF-Q86UX2-2-F1,102015,0,0.0,0,14.170716285705566,nan,14.170716285705566,nan
AF-Q88JG6-F1,84238,0,0.0,0,12.356759071350098,nan,12.356759071350098,nan
AF-Q8BNU0-2-F1,35393,0,0.0,0,15.894951820373535,nan,15.894951820373535,nan
AF-Q84V03-3-F1,159194,0,0.0,0,15.619134902954102,nan,15.619134902954102,nan
AF-Q8BH65-2-F1,77240,0,0.0,0,18.40508460998535,nan,18.40508460998535,nan
AF-Q8BNU0-F1,54544,0,0.0,0,15.582365989685059,nan,15.582365989685059,nan
AF-Q8BWR2-2-F1,34964,0,0.0,0,14.969084739685059,nan,14.969084739685059,nan
AF-Q8BWR2-F1,31928,0,0.0,0,19.066320419311523,nan,19.066320419311523,nan
AF-Q8BQJ6-F1,67493,0,0.0,0,24.99850082397461,nan,24.99850082397461,nan
AF-Q8CAK3-2-F1,25162,0,0.0,0,17.448486328125,nan,17.448486328125,nan
AF-Q8CE96-4-F1,33314,0,0.0,0,10.683370590209961,nan,10.683370590209961,nan
AF-Q8CE96-3-F1,51618,0,0.0,0,14.46369457244873,nan,14.46369457244873,nan
AF-Q8CJ67-5-F1,24444,0,0.0,0,9.015754699707031,nan,9.015754699707031,nan
AF-Q8BHB4-F1,125820,0,0.0,0,17.179981231689453,nan,17.179981231689453,nan
AF-Q8CE96-F1,80886,0,0.0,0,30.449026107788086,nan,30.449026107788086,nan
AF-Q8BWQ4-F1,94139,0,0.0,0,20.926345825195312,nan,20.926345825195312,nan
AF-Q8C167-2-F1,70920,0,0.0,0,27.76999855041504,nan,27.76999855041504,nan
AF-Q8CEZ0-F1,53710,0,0.0,0,13.985723495483398,nan,13.985723495483398,nan
AF-Q8CPP2-F1,42429,0,0.0,0,20.0969181060791,nan,20.0969181060791,nan
AF-Q8CT62-F1,32203,0,0.0,0,15.930420875549316,nan,15.930420875549316,nan
AF-Q8GT41-F1,23615,0,0.0,0,12.310528755187988,nan,12.310528755187988,nan
AF-Q8GY54-F1,29729,0,0.0,0,20.209440231323242,nan,20.209440231323242,nan
AF-Q8CGX0-F1,89977,0,0.0,0,14.797065734863281,nan,14.797065734863281,nan
AF-Q8H1S6-2-F1,37297,0,0.0,0,13.817741394042969,nan,13.817741394042969,nan
AF-Q8H1S6-3-F1,37750,0,0.0,0,15.91317081451416,nan,15.91317081451416,nan
AF-Q8H1S6-F1,37032,0,0.0,0,14.536782264709473,nan,14.536782264709473,nan
AF-Q8IVS2-2-F1,29670,0,0.0,0,11.76723861694336,nan,11.76723861694336,nan
AF-Q8HXH6-F1,60526,0,0.0,0,19.750179290771484,nan,19.750179290771484,nan
AF-Q8IUZ5-3-F1,26747,0,0.0,0,11.32923412322998,nan,11.32923412322998,nan
AF-Q8IYX4-F1,54877,0,0.0,0,21.96424674987793,nan,21.96424674987793,nan
AF-Q8IUH3-3-F1,78923,0,0.0,0,14.014885902404785,nan,14.014885902404785,nan
AF-Q8IVS2-F1,49805,0,0.0,0,31.693363189697266,nan,31.693363189697266,nan
AF-Q8GYY7-F1,117164,0,0.0,0,20.388614654541016,nan,20.388614654541016,nan
AF-Q8GYL7-F1,129140,0,0.0,0,15.225361824035645,nan,15.225361824035645,nan
AF-Q8MJD6-F1,12719,0,0.0,0,9.552080154418945,nan,9.552080154418945,nan
AF-Q8LAD7-F1,18741,0,0.0,0,13.060619354248047,nan,13.060619354248047,nan
AF-Q8K4R4-2-F1,37204,0,0.0,0,14.852989196777344,nan,14.852989196777344,nan
AF-Q8N302-2-F1,24240,0,0.0,0,9.224205017089844,nan,9.224205017089844,nan
AF-Q8N100-F1,33519,0,0.0,0,14.04317569732666,nan,14.04317569732666,nan
AF-Q8KIL1-F1,70218,0,0.0,0,16.605302810668945,nan,16.605302810668945,nan
AF-Q8L3W1-F1,55839,0,0.0,0,14.950331687927246,nan,14.950331687927246,nan
AF-Q8K3E9-2-F1,105797,0,0.0,0,12.44133472442627,nan,12.44133472442627,nan
AF-Q8K4L6-F1,106032,0,0.0,0,10.650960922241211,nan,10.650960922241211,nan
AF-Q8N4T8-2-F1,22003,0,0.0,0,22.135251998901367,nan,22.135251998901367,nan
AF-Q8N302-3-F1,41129,0,0.0,0,9.540629386901855,nan,9.540629386901855,nan
AF-Q8N584-3-F1,16179,0,0.0,0,8.927468299865723,nan,8.927468299865723,nan
AF-Q8K2V6-2-F1,115604,0,0.0,0,26.44401741027832,nan,26.44401741027832,nan
AF-Q8N4U5-2-F1,47016,0,0.0,0,11.293340682983398,nan,11.293340682983398,nan
AF-Q8N8Y2-F1,45288,0,0.0,0,25.843202590942383,nan,25.843202590942383,nan
AF-Q8N4U5-F1,80272,0,0.0,0,17.752668380737305,nan,17.752668380737305,nan
AF-Q8N9N5-3-F1,85275,0,0.0,0,21.053844451904297,nan,21.053844451904297,nan
AF-Q8N9N5-4-F1,98382,0,0.0,0,14.338287353515625,nan,14.338287353515625,nan
AF-Q8N9N5-5-F1,95661,0,0.0,0,15.306891441345215,nan,15.306891441345215,nan
AF-Q8N302-F1,150295,0,0.0,0,16.272872924804688,nan,16.272872924804688,nan
AF-Q8NFU3-3-F1,14641,0,0.0,0,19.91315460205078,nan,19.91315460205078,nan
AF-Q8N9N5-6-F1,90963,0,0.0,0,15.117735862731934,nan,15.117735862731934,nan
AF-Q8NI38-3-F1,24451,0,0.0,0,11.78411865234375,nan,11.78411865234375,nan
AF-Q8N9N5-7-F1,101796,0,0.0,0,13.736824989318848,nan,13.736824989318848,nan
AF-Q8N9N5-F1,102720,0,0.0,0,17.17806053161621,nan,17.17806053161621,nan
AF-Q8NEB7-F1,96868,0,0.0,0,15.51231861114502,nan,15.51231861114502,nan
AF-Q8NI38-F1,38881,0,0.0,0,14.793967247009277,nan,14.793967247009277,nan
AF-Q8NHP7-2-F1,71641,0,0.0,0,10.41637134552002,nan,10.41637134552002,nan
AF-Q8NBH2-3-F1,95778,0,0.0,0,12.189193725585938,nan,12.189193725585938,nan
AF-Q8R7V6-F1,15558,0,0.0,0,19.205965042114258,nan,19.205965042114258,nan
AF-Q8RUD6-F1,27783,0,0.0,0,25.118064880371094,nan,25.118064880371094,nan
AF-Q8RY71-2-F1,33094,0,0.0,0,12.099112510681152,nan,12.099112510681152,nan
AF-Q8RY71-F1,35476,0,0.0,0,18.718217849731445,nan,18.718217849731445,nan
AF-Q8R555-F1,73210,0,0.0,0,15.41059398651123,nan,15.41059398651123,nan
AF-Q8S2G4-F1,72148,0,0.0,0,21.492168426513672,nan,21.492168426513672,nan
AF-Q8TGJ1-F1,11588,0,0.0,0,7.163969039916992,nan,7.163969039916992,nan
AF-Q8S8C7-F1,56834,0,0.0,0,15.62781810760498,nan,15.62781810760498,nan
AF-Q8R2U2-F1,103630,0,0.0,0,22.57656478881836,nan,22.57656478881836,nan
AF-Q8TBK2-2-F1,58214,0,0.0,0,26.39265251159668,nan,26.39265251159668,nan
AF-Q8TI93-F1,22871,0,0.0,0,17.908559799194336,nan,17.908559799194336,nan
AF-Q8TF74-2-F1,67330,0,0.0,0,11.801494598388672,nan,11.801494598388672,nan
AF-Q8WT56-F1,27863,0,0.0,0,18.01645851135254,nan,18.01645851135254,nan
AF-Q8UWD9-F1,62665,0,0.0,0,9.664284706115723,nan,9.664284706115723,nan
AF-Q8R2G6-F1,183033,0,0.0,0,23.379379272460938,nan,23.379379272460938,nan
AF-Q8WTP8-2-F1,55706,0,0.0,0,19.556358337402344,nan,19.556358337402344,nan
AF-Q8TF74-F1,102109,0,0.0,0,12.305789947509766,nan,12.305789947509766,nan
AF-Q8TEL6-3-F1,106994,0,0.0,0,15.719791412353516,nan,15.719791412353516,nan
AF-Q8VDM6-3-F1,73115,0,0.0,0,19.484416961669922,nan,19.484416961669922,nan
AF-Q8WXC6-F1,12287,0,0.0,0,14.50761604309082,nan,14.50761604309082,nan
AF-Q8WXB1-2-F1,14734,0,0.0,0,8.810891151428223,nan,8.810891151428223,nan
AF-Q8WTP8-F1,60208,0,0.0,0,15.074518203735352,nan,15.074518203735352,nan
AF-Q8WXB1-F1,29095,0,0.0,0,19.266815185546875,nan,19.266815185546875,nan
AF-Q8WZ26-F1,29834,0,0.0,0,12.460165023803711,nan,12.460165023803711,nan
AF-Q8XAU9-F1,26890,0,0.0,0,15.949054718017578,nan,15.949054718017578,nan
AF-Q8WXW3-2-F1,47264,0,0.0,0,13.875709533691406,nan,13.875709533691406,nan
AF-Q8WTS6-F1,47299,0,0.0,0,19.214445114135742,nan,19.214445114135742,nan
AF-Q8WXC6-1-F1,54930,0,0.0,0,12.408504486083984,nan,12.408504486083984,nan
AF-Q8XHS9-F1,33219,0,0.0,0,13.55395793914795,nan,13.55395793914795,nan
AF-Q91605-F1,32485,0,0.0,0,9.409189224243164,nan,9.409189224243164,nan
AF-Q8ZF73-F1,33530,0,0.0,0,66.48884582519531,nan,66.48884582519531,nan
AF-Q91ZD6-2-F1,29051,0,0.0,0,13.159713745117188,nan,13.159713745117188,nan
AF-Q8VDP4-F1,171378,0,0.0,0,20.871274948120117,nan,20.871274948120117,nan
AF-Q91WK7-F1,48935,0,0.0,0,9.876936912536621,nan,9.876936912536621,nan
AF-Q91VL8-F1,71414,0,0.0,0,12.041763305664062,nan,12.041763305664062,nan
AF-Q91W90-F1,62767,0,0.0,0,14.153635025024414,nan,14.153635025024414,nan
AF-Q91YI0-F1,56353,0,0.0,0,15.068244934082031,nan,15.068244934082031,nan
