protein_id,n_verts,clean_n,clean_mean_abs_esp,clean_p50_abs_esp,clean_p95_abs_esp,clean_p99_abs_esp,clean_max_abs_esp,embedded_n,embedded_frac,embedded_mean_abs_esp,embedded_p50_abs_esp,embedded_p95_abs_esp,embedded_p99_abs_esp,embedded_max_abs_esp,embedded_n_query,deep_n,deep_frac,deep_mean_abs_esp,deep_max_abs_esp,deep_n_query,max_penetration_A
AF-Q96EW2-2-F1,33499,30359,2.066635847091675,1.7152888774871826,5.063699245452881,7.582736492156982,14.700974464416504,3140,0.09373414131765127,2.4528274536132812,2.210587501525879,5.336179733276367,7.549981594085693,11.984795570373535,124,0,0.0,nan,nan,0,0.0007756913440752911
AF-P18023-F1,57592,52194,6.088358402252197,5.718299388885498,13.270492553710938,19.050888061523438,28.743318557739258,5398,0.09372829559661064,5.5002827644348145,5.041934013366699,12.555047035217285,16.04388427734375,27.89701271057129,236,0,0.0,nan,nan,0,0.28827428566387947
AF-P34552-F1,133505,120992,1.922278881072998,1.5951714515686035,4.779930591583252,7.220296382904053,15.275824546813965,12513,0.09372682671061008,2.229125499725342,2.0183870792388916,5.00968074798584,7.048640251159668,13.235492706298828,523,0,0.0,nan,nan,0,0.2992281310052387
AF-C4XIS1-F1,16400,14863,1.5120385885238647,1.255593180656433,3.773055076599121,4.625592231750488,8.367870330810547,1537,0.09371951219512195,1.85616135597229,1.6143929958343506,4.221340179443359,4.836679935455322,7.87813138961792,50,0,0.0,nan,nan,0,0.0007394983778818975
AF-Q9Y5Q9-F1,129848,117680,7.13178014755249,6.694218635559082,14.758251190185547,18.42698097229004,39.83782958984375,12168,0.09370956811040601,7.792341232299805,7.5748395919799805,15.170580863952637,18.140893936157227,39.72452926635742,575,0,0.0,nan,nan,0,0.2982160861222528
AF-Q8GY54-F1,29729,26944,2.914628267288208,2.2814807891845703,7.713326454162598,12.18844223022461,20.209440231323242,2785,0.0936795721349524,3.4082088470458984,3.070237874984741,7.832852363586426,11.844352722167969,18.144533157348633,119,0,0.0,nan,nan,0,0.0007760581826659063
AF-Q9V345-F1,55327,50148,1.99555242061615,1.675083875656128,5.027335166931152,6.974307060241699,13.285307884216309,5179,0.09360709960778643,2.2787699699401855,2.0244247913360596,5.409921169281006,6.975470542907715,9.61887264251709,225,0,0.0,nan,nan,0,0.27002360508372125
AF-Q9H5Q4-F1,58954,53436,4.065537452697754,3.3645026683807373,9.794780731201172,16.00940704345703,29.590045928955078,5518,0.09359839875156901,3.3997294902801514,2.6280813217163086,8.733322143554688,14.605652809143066,29.049287796020508,233,0,0.0,nan,nan,0,0.0008015139598447352
AF-Q9NPI8-F1,58225,52776,3.1761460304260254,2.6946253776550293,7.799404144287109,9.923585891723633,19.47145652770996,5449,0.09358522971232289,2.970154047012329,2.508117198944092,7.229650020599365,9.683951377868652,19.239686965942383,243,0,0.0,nan,nan,0,0.2998835883437374
AF-Q05156-F1,71356,64683,5.161520481109619,5.131734371185303,10.766434669494629,14.880962371826172,22.672752380371094,6673,0.09351701328549807,5.694349765777588,5.759964942932129,11.282520294189453,15.556468963623047,22.811220169067383,255,0,0.0,nan,nan,0,0.24643740550061355
AF-Q5RDI0-F1,155637,141083,3.5616137981414795,3.1622776985168457,8.0807523727417,11.106761932373047,23.444028854370117,14554,0.0935124681149084,3.0305285453796387,2.5122628211975098,7.496045112609863,10.160567283630371,23.052148818969727,648,0,0.0,nan,nan,0,0.2900887765409409
AF-Q9ASR1-2-F1,35863,32511,1.749430775642395,1.2816336154937744,4.949301719665527,7.6629486083984375,15.171406745910645,3352,0.09346680422719794,2.1161646842956543,1.7048790454864502,5.351069450378418,7.565056800842285,14.098427772521973,128,0,0.0,nan,nan,0,0.2809867945943305
AF-Q9C5H9-F1,94362,85543,2.1582536697387695,1.6416136026382446,5.978812217712402,8.78315544128418,13.075053215026855,8819,0.09345923147029525,2.2524712085723877,1.8189994096755981,5.791377067565918,8.386497497558594,12.021450996398926,392,0,0.0,nan,nan,0,0.2987019691538535
AF-Q8WZ26-F1,29834,27046,2.0957462787628174,1.7796876430511475,5.132168769836426,7.020471572875977,12.460165023803711,2788,0.09345042568881143,2.0272228717803955,1.5773217678070068,5.483078956604004,7.142698764801025,11.349100112915039,134,0,0.0,nan,nan,0,0.28471762671284784
AF-Q8CE96-F1,80886,73328,2.9047789573669434,2.1252646446228027,8.32703971862793,12.426016807556152,30.449026107788086,7558,0.09344015033503944,2.6224448680877686,2.0851871967315674,6.503970146179199,10.965457916259766,30.137929916381836,340,0,0.0,nan,nan,0,0.0007539852841556005
AF-Q9K8G8-F1,101674,92178,6.693474769592285,6.748774528503418,11.661332130432129,13.705934524536133,18.660369873046875,9496,0.0933965418887818,7.544734477996826,7.760037422180176,12.019917488098145,13.849356651306152,18.387271881103516,396,0,0.0,nan,nan,0,0.27510885359622717
AF-B5FB67-F1,55406,50232,4.5604472160339355,4.30133056640625,9.231192588806152,11.54759407043457,18.137664794921875,5174,0.09338338808071328,5.102642059326172,5.101728439331055,9.42114543914795,11.673348426818848,17.761119842529297,206,0,0.0,nan,nan,0,0.2982303753891543
AF-Q86TI2-2-F1,106996,97005,3.2203454971313477,2.655618667602539,8.445579528808594,12.233888626098633,39.13117218017578,9991,0.0933773225167296,3.3829028606414795,2.9511842727661133,8.090274810791016,11.603468894958496,36.38254165649414,403,0,0.0,nan,nan,0,0.2916364661155293
AF-Q9C8Y4-F1,85456,77477,3.344510555267334,2.7806336879730225,8.195075988769531,10.096041679382324,13.679762840270996,7979,0.09336968732447107,3.7866411209106445,3.257493257522583,8.922806739807129,10.605127334594727,13.361050605773926,346,0,0.0,nan,nan,0,0.2904703918127166
AF-Q0VCL3-F1,49576,44949,7.143795013427734,6.9857587814331055,12.49914836883545,16.115007400512695,26.75983238220215,4627,0.09333145070195256,8.115419387817383,8.086724281311035,12.774638175964355,14.909734725952148,26.19634437561035,207,0,0.0,nan,nan,0,0.2804500687801904
AF-Q5P107-F1,30532,27683,2.236145496368408,1.8706294298171997,5.536524772644043,7.276115417480469,13.277388572692871,2849,0.09331193501899646,2.670867681503296,2.5314595699310303,5.8447160720825195,7.660698890686035,11.515475273132324,109,0,0.0,nan,nan,0,0.2840719486748038
AF-Q0E8C8-F1,58334,52891,1.9697656631469727,1.4629509449005127,5.4386138916015625,9.173401832580566,18.071184158325195,5443,0.09330750505708506,2.2294957637786865,1.8291592597961426,5.545110702514648,8.547487258911133,16.68070411682129,227,0,0.0,nan,nan,0,0.24511346564582437
AF-O60294-F1,78372,71062,3.0355465412139893,2.4543962478637695,7.865696430206299,11.318469047546387,19.10885238647461,7310,0.09327310774256112,3.277527332305908,2.7125487327575684,8.071048736572266,11.220047950744629,17.2651309967041,329,0,0.0,nan,nan,0,0.2664549167592689
AF-Q86UX2-2-F1,102015,92500,3.310835361480713,2.9785563945770264,7.458651065826416,9.415908813476562,14.170716285705566,9515,0.09327059746115768,2.9481515884399414,2.4457955360412598,7.323251724243164,9.414867401123047,13.429465293884277,426,0,0.0,nan,nan,0,0.29382989089540257
AF-Q5L3P0-F1,58326,52886,4.316068649291992,4.156682014465332,8.528711318969727,11.643049240112305,18.657880783081055,5440,0.0932688680862737,4.988268852233887,5.103015899658203,8.68545913696289,11.182428359985352,17.267820358276367,226,0,0.0,nan,nan,0,0.28687073706540533
AF-A6RIE1-F1,82815,75095,4.284317970275879,4.184505939483643,8.585988998413086,10.482818603515625,14.232481002807617,7720,0.09321982732596752,3.585130453109741,3.243938446044922,8.206764221191406,10.197005271911621,14.292145729064941,405,0,0.0,nan,nan,0,0.2859955191122797
AF-Q9D1M4-F1,24720,22416,1.8749313354492188,1.5533876419067383,4.68698787689209,6.46071195602417,10.761526107788086,2304,0.09320388349514563,1.8317277431488037,1.5649980306625366,4.48234224319458,6.5509138107299805,8.297812461853027,99,0,0.0,nan,nan,0,0.27847862520573374
AF-A7I4I0-F1,33690,30550,3.063244342803955,2.0795180797576904,8.479178428649902,16.991254806518555,24.00579833984375,3140,0.09320273078064707,3.4012222290039062,2.68023681640625,8.75010871887207,15.791301727294922,22.572933197021484,121,0,0.0,nan,nan,0,0.0007601768584258872
AF-P76341-F1,21718,19694,1.6668267250061035,1.2294964790344238,4.558595657348633,7.7384562492370605,12.913839340209961,2024,0.09319458513675292,1.6441348791122437,1.2579150199890137,4.190389633178711,6.971646308898926,12.541740417480469,98,0,0.0,nan,nan,0,0.0007397742013134367
AF-Q9L1I4-F1,105690,95842,4.456291198730469,3.9867515563964844,10.021510124206543,12.99126148223877,20.96968650817871,9848,0.09317816255085627,4.925155162811279,4.704255104064941,10.390451431274414,12.785905838012695,19.636919021606445,398,0,0.0,nan,nan,0,0.24779896934424295
AF-Q84T68-F1,30573,27725,2.3423197269439697,2.0063540935516357,5.726688861846924,7.544552803039551,15.381370544433594,2848,0.09315409021031629,2.587226152420044,2.280850410461426,6.169666767120361,8.006961822509766,14.429433822631836,139,0,0.0,nan,nan,0,0.262842430457752
AF-Q7MUW6-F1,84684,76796,2.499169111251831,2.0474209785461426,6.165541648864746,8.845297813415527,18.96653175354004,7888,0.09314628501251712,2.8194165229797363,2.449953079223633,6.461480617523193,8.460357666015625,17.314430236816406,320,0,0.0,nan,nan,0,0.24733198210789875
AF-A0A0M3KKZ0-F1,37286,33813,2.9402573108673096,2.491464853286743,7.169435977935791,9.861291885375977,16.35915184020996,3473,0.09314488011586118,3.278698682785034,2.926771640777588,7.26654577255249,9.547863960266113,14.630688667297363,138,0,0.0,nan,nan,0,0.2828938627597408
AF-P83253-F1,21275,19294,1.4802032709121704,1.1252840757369995,3.92060923576355,5.34005880355835,10.863840103149414,1981,0.09311398354876615,1.653365135192871,1.318842887878418,4.296555995941162,5.191934585571289,9.28391170501709,94,0,0.0,nan,nan,0,0.0008042141592699004
AF-P05049-F1,65586,59481,3.328016996383667,2.669410228729248,8.590544700622559,11.652447700500488,17.74669075012207,6105,0.09308388985454213,3.27188777923584,2.545914888381958,8.305757522583008,12.102649688720703,18.2888240814209,238,0,0.0,nan,nan,0,0.25003419739419575
AF-O74560-F1,109988,99753,2.662999391555786,2.112760543823242,7.203637599945068,10.665249824523926,20.40802574157715,10235,0.0930556060661163,2.463380813598633,1.902286171913147,6.8201518058776855,10.048699378967285,18.9329776763916,428,0,0.0,nan,nan,0,0.29331802767196713
AF-Q8CGX0-F1,89977,81605,3.056140184402466,2.6964776515960693,7.291375637054443,9.390366554260254,14.797065734863281,8372,0.09304600064460918,2.635230541229248,2.1413702964782715,6.854765892028809,8.772026062011719,14.019018173217773,374,0,0.0,nan,nan,0,0.28354558776229866
AF-A7ZML6-F1,44552,40407,3.094442844390869,2.35768723487854,8.18387508392334,16.925060272216797,28.958147048950195,4145,0.09303734961393428,3.0136282444000244,2.374544382095337,7.575716495513916,15.442458152770996,28.520593643188477,170,0,0.0,nan,nan,0,0.2717627429340219
AF-O23614-2-F1,74694,67748,2.884845733642578,2.374528408050537,7.5296454429626465,11.931978225708008,17.893840789794922,6946,0.09299274372774252,2.843179702758789,2.3878886699676514,7.046143531799316,11.351633071899414,16.911741256713867,293,0,0.0,nan,nan,0,0.2978683215880845
AF-I6L899-F1,141181,128053,2.4494547843933105,2.1421709060668945,5.756494045257568,7.325096607208252,10.379228591918945,13128,0.09298701666654861,2.7495858669281006,2.3587021827697754,6.589810371398926,7.785245418548584,9.658265113830566,558,0,0.0,nan,nan,0,0.29593143965850344
AF-P74327-F1,22864,20738,2.213270902633667,1.7399163246154785,5.8630523681640625,10.032073020935059,15.792207717895508,2126,0.09298460461861442,2.5812482833862305,2.217635154724121,6.060724258422852,9.768903732299805,14.256787300109863,70,0,0.0,nan,nan,0,0.0007357916585966073
AF-Q8TBK2-2-F1,58214,52801,6.118699073791504,5.046172618865967,15.542799949645996,19.832809448242188,26.39265251159668,5413,0.0929845054454255,6.877505779266357,5.995398998260498,15.943950653076172,19.934228897094727,25.68886947631836,239,0,0.0,nan,nan,0,0.29059645440721926
AF-B6V866-F1,58057,52659,2.5641744136810303,1.8945660591125488,6.261925220489502,15.82308292388916,28.822589874267578,5398,0.0929775909881668,2.4735991954803467,1.6960190534591675,6.468419551849365,16.41060447692871,27.584989547729492,223,0,0.0,nan,nan,0,0.2669743125490647
AF-A0A1D8PM93-F1,79425,72041,2.6055736541748047,2.119149923324585,6.6357598304748535,8.393160820007324,12.330755233764648,7384,0.09296820900220333,2.9614412784576416,2.5567405223846436,7.063147068023682,8.526472091674805,12.505069732666016,320,0,0.0,nan,nan,0,0.29910033608209075
AF-P87271-F1,20857,18918,1.5544785261154175,1.2155282497406006,4.113726615905762,5.4576849937438965,10.897849082946777,1939,0.09296639018075466,1.952208399772644,1.6190472841262817,4.758611679077148,6.008301258087158,11.367239952087402,76,0,0.0,nan,nan,0,0.2690671861473106
AF-Q8RY71-F1,35476,32178,2.68723726272583,1.996229887008667,7.962520122528076,13.139410972595215,18.718217849731445,3298,0.0929642575262149,3.130478620529175,2.6365132331848145,7.9855546951293945,11.694350242614746,18.15348243713379,133,0,0.0,nan,nan,0,0.0007873300005212247
AF-Q86X83-2-F1,25710,23320,2.346203565597534,2.093681812286377,5.5288166999816895,7.309841156005859,9.920166015625,2390,0.09295993776740567,2.7855710983276367,2.505280017852783,6.186495304107666,7.455398082733154,9.266018867492676,96,0,0.0,nan,nan,0,0.2952405191103311
AF-Q9JJZ5-F1,98389,89244,3.7511467933654785,3.2954931259155273,8.507893562316895,10.67969799041748,20.254993438720703,9145,0.09294738232932544,3.1368141174316406,2.6275887489318848,7.757460117340088,9.964587211608887,19.69832992553711,438,0,0.0,nan,nan,0,0.2975750430045023
AF-B7F7B9-F1,122126,110777,2.3882193565368652,1.9403932094573975,5.915010929107666,9.578988075256348,19.526723861694336,11349,0.09292861470939849,2.5057191848754883,2.2010724544525146,5.699134826660156,8.701484680175781,19.372224807739258,490,0,0.0,nan,nan,0,0.2825960884020522
AF-Q5EBA1-F1,111433,101078,2.4007179737091064,1.9039323329925537,5.938628196716309,11.20787525177002,48.197017669677734,10355,0.09292579397485484,2.4342331886291504,1.947473168373108,5.887359142303467,10.952939987182617,37.04881286621094,438,0,0.0,nan,nan,0,0.29595647151000426
AF-Q58DN7-F1,70761,64187,3.3972902297973633,1.7664194107055664,15.391692161560059,26.3908748626709,38.2565803527832,6574,0.09290428343296449,3.2130329608917236,2.0029454231262207,13.153368949890137,25.95152473449707,38.88677215576172,249,0,0.0,nan,nan,0,0.2800414163626218
AF-P53743-F1,65944,59818,2.449958562850952,2.0581960678100586,5.853558540344238,9.036437034606934,14.678753852844238,6126,0.0928970035181366,2.4368700981140137,2.1331348419189453,5.611095428466797,8.154621124267578,12.691190719604492,309,0,0.0,nan,nan,0,0.2982521979485203
AF-P46003-F1,16407,14883,1.7741036415100098,1.3891046047210693,4.8699188232421875,6.437317848205566,9.221014976501465,1524,0.09288718230023771,2.1107468605041504,1.722998023033142,5.063514232635498,6.661565780639648,7.744843006134033,62,0,0.0,nan,nan,0,0.0007311505337945778
AF-P04090-2-F1,26293,23851,2.198960542678833,1.9762592315673828,5.009537696838379,6.7260284423828125,12.230666160583496,2442,0.09287643098923667,2.15968918800354,1.8398373126983643,5.198059558868408,6.580644607543945,11.424674034118652,112,0,0.0,nan,nan,0,0.28204200546031266
AF-Q2YDF1-F1,39811,36115,2.9561023712158203,2.18166446685791,8.301803588867188,12.74321460723877,24.739025115966797,3696,0.09283866268116853,3.12646746635437,2.704615592956543,7.611852645874023,12.013072967529297,24.92290496826172,166,0,0.0,nan,nan,0,0.0007823225346059726
AF-Q8K4R4-2-F1,37204,33751,3.360607385635376,3.263730525970459,7.274251937866211,8.603193283081055,14.852989196777344,3453,0.09281260079561338,4.063411712646484,4.122200012207031,7.584208011627197,8.797696113586426,14.02047061920166,169,0,0.0,nan,nan,0,0.29032783728681355
AF-B7MMA1-F1,38713,35120,2.685924768447876,2.1328673362731934,6.759537696838379,14.828929901123047,21.97332191467285,3593,0.09281120037196808,2.923518657684326,2.3658173084259033,6.845057010650635,16.666711807250977,21.64344596862793,129,0,0.0,nan,nan,0,0.0007740105562721311
AF-P57077-1-F1,54501,49445,3.314833402633667,3.145267963409424,6.796206474304199,8.26932144165039,10.918259620666504,5056,0.09276894001944919,3.8429713249206543,3.7199480533599854,7.411220073699951,8.587647438049316,10.402176856994629,218,0,0.0,nan,nan,0,0.2653940481798617
AF-Q3U1T9-5-F1,53190,48256,3.151700735092163,2.934298038482666,6.916015625,9.50133991241455,14.716465950012207,4934,0.09276179733032525,3.609355926513672,3.496830463409424,7.313388824462891,9.611629486083984,13.641160011291504,195,0,0.0,nan,nan,0,0.2641287659448508
AF-Q6NXY1-4-F1,96718,87748,2.8621456623077393,2.356557846069336,7.467212200164795,10.611276626586914,17.145353317260742,8970,0.0927438532641287,2.878208875656128,2.404816150665283,7.28857946395874,10.545722961425781,14.298456192016602,389,0,0.0,nan,nan,0,0.29457777187828504
AF-A4Y1D2-F1,21420,19434,2.710829734802246,2.0794599056243896,8.485112190246582,11.121456146240234,14.49401569366455,1986,0.0927170868347339,3.019045829772949,2.6660726070404053,7.731469631195068,11.584939002990723,13.588401794433594,84,0,0.0,nan,nan,0,0.2985118421327607
AF-P55830-2-F1,35832,32510,2.947171926498413,2.3773422241210938,7.4198737144470215,9.57145881652832,12.952741622924805,3322,0.09271042643447198,2.764429807662964,2.3110694885253906,6.9692182540893555,9.191150665283203,12.089213371276855,144,0,0.0,nan,nan,0,0.2608754107435689
AF-A6UX24-F1,41924,38038,2.290616512298584,1.7943538427352905,6.025600433349609,8.321979522705078,14.364465713500977,3886,0.09269153706707375,2.5282468795776367,2.1738057136535645,6.035139083862305,8.414474487304688,11.210150718688965,168,0,0.0,nan,nan,0,0.0007503452914663367
AF-F1DBB3-F1,48570,44068,2.423727512359619,2.044917583465576,5.879876613616943,8.311293601989746,19.23972511291504,4502,0.09269096149886762,2.9532270431518555,2.8608126640319824,6.232295989990234,7.986161708831787,12.65087890625,179,0,0.0,nan,nan,0,0.2715100655080527
AF-A6X3N5-F1,37548,34068,3.8532304763793945,3.7700953483581543,7.572481632232666,9.929866790771484,16.262739181518555,3480,0.09268136784915308,4.37417459487915,4.5539703369140625,8.090272903442383,9.51206111907959,15.157222747802734,152,0,0.0,nan,nan,0,0.0008010560898941144
AF-P08833-F1,45365,41161,3.0055391788482666,2.7500245571136475,6.5540571212768555,8.45751953125,12.248893737792969,4204,0.0926705610051802,3.6962544918060303,3.6067004203796387,7.255786895751953,8.923324584960938,12.00579833984375,183,0,0.0,nan,nan,0,0.26022417059552316
AF-O46504-F1,99830,90579,4.544895648956299,2.810641050338745,19.94671058654785,27.56024169921875,34.514949798583984,9251,0.0926675348091756,4.66040563583374,3.2763242721557617,18.607730865478516,26.63970184326172,34.371551513671875,386,0,0.0,nan,nan,0,0.2988538690853779
AF-Q9BZP6-F1,52927,48024,2.2770485877990723,1.5157890319824219,6.729792594909668,15.809511184692383,19.24077606201172,4903,0.09263702835981635,2.7971549034118652,2.004398822784424,8.279522895812988,16.912519454956055,19.219724655151367,201,0,0.0,nan,nan,0,0.25269402104388683
AF-Q38879-F1,19523,17715,2.2874562740325928,1.9255261421203613,5.579189777374268,7.78016471862793,13.227593421936035,1808,0.09260871792245044,2.6096301078796387,2.3368372917175293,5.691121578216553,8.150533676147461,12.9287691116333,83,0,0.0,nan,nan,0,0.0007883382010364093
AF-B4U108-F1,74500,67601,5.81343412399292,5.745916366577148,10.690194129943848,13.202953338623047,31.836849212646484,6899,0.09260402684563758,6.347934246063232,6.378124713897705,11.116060256958008,13.229016304016113,31.209959030151367,297,0,0.0,nan,nan,0,0.29002730699846213
AF-Q9Y6V7-2-F1,45766,41528,2.54547119140625,2.10138201713562,6.363823890686035,8.530755043029785,14.509527206420898,4238,0.09260149455927981,2.3345589637756348,1.9170584678649902,5.993093967437744,8.207527160644531,13.7291841506958,200,0,0.0,nan,nan,0,0.28771197738713306
AF-Q06078-F1,126057,114386,2.913055419921875,2.475825786590576,7.020936489105225,10.00776481628418,16.2967586517334,11671,0.09258510039109291,3.0065131187438965,2.6784706115722656,6.889875411987305,9.691350936889648,14.275164604187012,528,0,0.0,nan,nan,0,0.2969768755987964
AF-Q88JG6-F1,84238,76439,2.5330348014831543,2.184382438659668,6.098206520080566,8.448598861694336,12.356759071350098,7799,0.09258291982240793,2.843341827392578,2.5491583347320557,6.389357566833496,8.422830581665039,11.802556991577148,348,0,0.0,nan,nan,0,0.2650419269896195
AF-Q9EQH4-3-F1,52456,47600,2.550128936767578,2.003047466278076,6.816322326660156,8.49462604522705,11.268108367919922,4856,0.0925728229373189,3.201359272003174,2.7748219966888428,7.737912654876709,8.893081665039062,10.608368873596191,206,0,0.0,nan,nan,0,0.2740377905721404
AF-Q6EZC3-F1,20411,18523,2.233307361602783,1.7272220849990845,6.006441116333008,9.746346473693848,18.81953239440918,1888,0.09249914261917594,1.9589956998825073,1.452385663986206,5.214902400970459,9.295106887817383,16.855783462524414,78,0,0.0,nan,nan,0,0.2955306012171839
AF-A4D161-3-F1,39674,36005,1.8967700004577637,1.4939696788787842,4.945687770843506,7.123950004577637,11.47999095916748,3669,0.09247870141654484,1.9418362379074097,1.6189203262329102,4.654952526092529,7.335367202758789,10.608612060546875,150,0,0.0,nan,nan,0,0.28277978557233285
AF-Q8N584-3-F1,16179,14683,1.8455266952514648,1.6122097969055176,4.405557155609131,5.623839378356934,8.927468299865723,1496,0.09246554175165338,2.0966999530792236,1.9261939525604248,4.508739948272705,5.769402980804443,7.9123053550720215,57,0,0.0,nan,nan,0,0.0007331400379786412
AF-Q55F94-3-F1,140904,127879,2.2996671199798584,1.6296244859695435,6.528926849365234,12.30947494506836,32.87726974487305,13025,0.09243882359620735,2.468614339828491,1.9173914194107056,6.394479274749756,10.499288558959961,31.094507217407227,538,0,0.0,nan,nan,0,0.2791286465796823
AF-I6L899-2-F1,66935,60750,2.495718002319336,2.148604393005371,5.890695571899414,7.209519386291504,10.664716720581055,6185,0.09240307761260924,2.3481171131134033,1.9600132703781128,5.687288761138916,7.313419818878174,10.442520141601562,260,0,0.0,nan,nan,0,0.0007664370205568982
AF-P82733-F1,20717,18803,1.65570867061615,1.3270689249038696,4.159663677215576,6.288644790649414,11.937100410461426,1914,0.09238789400009655,1.514332890510559,1.1778392791748047,4.125991344451904,6.420516014099121,10.63109016418457,74,0,0.0,nan,nan,0,0.0008141288226566346
AF-Q62935-F1,59383,53897,2.2402782440185547,1.8564224243164062,5.531440258026123,8.737442970275879,17.260841369628906,5486,0.09238334203391543,2.4026315212249756,2.095041513442993,5.6736626625061035,8.908638954162598,15.141129493713379,230,0,0.0,nan,nan,0,0.2978846814808619
AF-Q8H1S6-F1,37032,33611,3.0128695964813232,2.3816144466400146,7.455788612365723,9.45257568359375,14.480774879455566,3421,0.0923795636206524,2.4356746673583984,1.9057416915893555,6.192623615264893,9.242195129394531,12.430030822753906,145,0,0.0,nan,nan,0,0.29417261474503653
AF-Q8LAD7-F1,18741,17010,3.301678419113159,2.927306652069092,6.673316955566406,9.180624008178711,13.060619354248047,1731,0.09236433488074276,2.92207407951355,2.4640872478485107,6.519774436950684,9.775074005126953,12.34315299987793,60,0,0.0,nan,nan,0,0.0007660842151362424
AF-G5E8Z2-F1,177547,161152,4.159689426422119,4.0787224769592285,7.875150680541992,10.089314460754395,15.249895095825195,16395,0.09234174612919396,3.664149761199951,3.4574637413024902,7.601658344268799,9.984135627746582,14.259873390197754,757,0,0.0,nan,nan,0,0.27405525875826486
AF-A1ZBY1-F1,81960,74392,2.324704885482788,1.803707242012024,6.308671951293945,9.840508460998535,14.421160697937012,7568,0.09233772571986334,2.3271663188934326,1.8845068216323853,5.942380905151367,9.100754737854004,13.456474304199219,300,0,0.0,nan,nan,0,0.29791075779216347
AF-Q10336-F1,74705,67807,2.420748233795166,2.082461357116699,5.754154205322266,7.173404693603516,10.66281795501709,6898,0.09233652365972826,2.3192317485809326,1.963769555091858,5.593662261962891,7.15582799911499,10.089069366455078,304,0,0.0,nan,nan,0,0.29914808013791894
AF-B5QU79-F1,34885,31664,2.6085784435272217,2.115135908126831,6.501959323883057,9.912467956542969,19.94243812561035,3221,0.09233194782857962,3.018341302871704,2.6709251403808594,6.802892684936523,10.831538200378418,19.279003143310547,149,0,0.0,nan,nan,0,0.29994997391130207
AF-Q5Y4V6-F1,13918,12633,2.1384236812591553,1.835512399673462,5.189677715301514,7.878702163696289,14.087875366210938,1285,0.09232648369018537,2.4813456535339355,2.1912972927093506,5.523937225341797,7.612936019897461,12.519013404846191,56,0,0.0,nan,nan,0,0.0007230296655906798
AF-Q96DR4-F1,27276,24758,2.4890992641448975,2.1176347732543945,6.280226707458496,8.571122169494629,10.661174774169922,2518,0.09231558879601115,3.025625705718994,2.6989822387695312,7.172130584716797,9.112166404724121,10.574599266052246,98,0,0.0,nan,nan,0,0.0007500278680951933
AF-Q9U6Y8-F1,26337,23906,2.3268792629241943,2.1340866088867188,5.241693496704102,6.937971591949463,11.636630058288574,2431,0.09230360329574364,2.0292694568634033,1.7683466672897339,4.955897331237793,6.5518598556518555,10.613608360290527,98,0,0.0,nan,nan,0,0.28978769301605733
AF-A5LHG2-F1,26099,23690,5.415246963500977,4.634073257446289,11.695168495178223,13.46704387664795,16.02788543701172,2409,0.09230238706463849,5.290589332580566,4.569291114807129,11.36385440826416,13.3825101852417,15.18574333190918,98,0,0.0,nan,nan,0,0.000764883684424289
AF-P0CR29-F1,68775,62429,2.588843822479248,2.0832951068878174,6.306765556335449,9.737430572509766,23.443557739257812,6346,0.09227190112686295,3.0537543296813965,2.7054662704467773,6.588450908660889,9.317453384399414,22.916887283325195,290,0,0.0,nan,nan,0,0.2763712733171475
AF-Q96FV2-2-F1,39634,35977,2.1813223361968994,1.8394286632537842,5.324795722961426,8.066454887390137,16.837514877319336,3657,0.09226926376343543,2.6101343631744385,2.4089107513427734,5.72908878326416,8.380579948425293,17.167428970336914,151,0,0.0,nan,nan,0,0.2860228662168234
AF-Q9M9L6-F1,41312,37501,6.9289984703063965,7.1464643478393555,11.634057998657227,13.748353004455566,17.305219650268555,3811,0.0922492254066615,6.673079490661621,6.981645584106445,11.98960018157959,13.954339981079102,17.101022720336914,182,0,0.0,nan,nan,0,0.2644414344104812
AF-Q2HJF4-F1,32229,29256,2.0774929523468018,1.5599067211151123,5.377716064453125,9.979202270507812,32.72882080078125,2973,0.09224611374848739,2.3464760780334473,1.920640468597412,5.449722766876221,8.826577186584473,31.50008773803711,114,0,0.0,nan,nan,0,0.0007846408949201411
AF-Q9Y2D8-2-F1,126944,115235,2.289158821105957,2.034522294998169,5.3732099533081055,6.879939556121826,13.837850570678711,11709,0.09223752205697,2.461697816848755,2.1803646087646484,5.819890975952148,7.114724159240723,9.088113784790039,483,0,0.0,nan,nan,0,0.28474220744619017
AF-O23522-F1,79485,72154,3.9196574687957764,3.2325525283813477,9.63076114654541,12.89732551574707,21.142484664916992,7331,0.0922312385984777,3.4117228984832764,2.6485018730163574,9.065195083618164,12.351964950561523,20.79438018798828,327,0,0.0,nan,nan,0,0.23644872146817963
AF-Q9GKK3-3-F1,26231,23812,1.837956190109253,1.4307379722595215,4.790378093719482,6.299457550048828,13.350830078125,2419,0.09221913003697915,2.4361302852630615,2.1327149868011475,5.255392551422119,6.215785026550293,8.198664665222168,114,0,0.0,nan,nan,0,0.0007588328335663697
AF-Q3S8Q4-F1,65162,59154,3.6518313884735107,2.7455384731292725,9.171730995178223,15.27292537689209,23.314678192138672,6008,0.09220097602897394,3.398242712020874,2.5772452354431152,8.589909553527832,14.585699081420898,22.6528263092041,248,0,0.0,nan,nan,0,0.2869262839764356
